,id,breed,label
1962,3059fbaeedc24475e4718ab8f6c4a85c,border_collie,16
1840,2d55b4e8bb13c78ade9d76d882825f6c,australian_terrier,6
4404,6df49d92a33c5923f1bc7cd568bb3f4f,miniature_poodle,76
4564,7224552d70b69007559e6bc19f412769,labrador_retriever,67
3852,5f6ceda86f7a13aff0fa2db67ffd48e0,italian_greyhound,60
5899,94df662b75abda1cbe203738a2b22148,afghan_hound,1
8898,df12a66b9b154c8bbe922846944e2ef2,boston_bull,19
8988,e1c77280c29861d14cd2c891ff8a362a,eskimo_dog,43
9904,f8d48f89aaa55962d4beb853a128eac7,silky_terrier,102
6599,a5e12305354299b560665bffbd811f8d,scottish_deerhound,97
6502,a3be5dfa7460f431c01946b9d1f78df1,cairn,26
4984,7d9c53fa846ea7e34bc3efa6830ab668,blenheim_spaniel,13
411,09d5ac8026b8a7f7d1acae244765fe24,airedale,3
613,0f03e05c333f7e5538d4c90f9c837796,maltese_dog,73
8698,da6914ff0697969a97c54571be43d561,flat-coated_retriever,44
7292,b6b07f0325935daac54d34495e96dc80,west_highland_white_terrier,116
1430,238f8a750263db92c8665612ef46e216,greater_swiss_mountain_dog,53
5577,8cd7532d405da73d94dedca7e887ff92,scotch_terrier,96
7811,c356c52c408f1099adb4a106718a2935,clumber,31
4140,670a2eaca204aa3e52c06a217d3358d1,kelpie,63
2523,3ee79414932ac2856975fa96ae1189da,norwegian_elkhound,80
9388,eb909c348925d451cdcee84eeb21d15c,whippet,117
1417,23259c54997519723801e82e86dcc804,toy_poodle,110
4317,6b9030aaf819ff99ff03a9c8362df28e,german_shepherd,46
604,0ebfd68f64bd750fca790f0b40d69481,giant_schnauzer,48
1272,1fa23d3d5aeaefcabb88d84db1264b64,english_springer,41
5224,83be6d622ab74a5e7e08b53eb8fd566a,brittany_spaniel,24
9786,f64d8dfc5544c9fb4bdc578a7756dfd7,toy_poodle,110
10167,fe9e09be6594f626f0d711bfba10cfe0,mexican_hairless,74
4121,66ace343e5a8b78236614967d0637f88,chow,30
247,05bac66dfae763fb86ab6360bd3c6f5f,kerry_blue_terrier,64
7331,b7a588fd384c51e3cc07b16caa84239d,shih-tzu,100
1982,30e70f0309eeb142b7b6c74f938f0d6a,rhodesian_ridgeback,90
3133,4d705f069d5a67c6132c386cc25ed117,english_setter,40
5581,8cfc893064157fb61fc90bf9a5ab14dd,scotch_terrier,96
199,04a191172e090876d3f180fc318038f0,malinois,72
485,0b9fc8956444d4f5296ace3a4928541b,welsh_springer_spaniel,115
6365,a0743e9ac0f0222bd7593cdbf3f3fc86,schipperke,95
8161,cc09a186fc07dc960dbbd5afb464c2f7,welsh_springer_spaniel,115
455,0ac12f840df2b15d46622e244501a88c,walker_hound,113
10016,fb32a67c8f89942906d08973dbad87b0,sussex_spaniel,107
9022,e29768ede01098a68e5021b453a94ee8,silky_terrier,102
6817,ab3aec7ac57f86ba1298d43d6fd3613d,malamute,71
1721,2ab1b3332e47fe80c68888b255c1223d,welsh_springer_spaniel,115
5396,881ceaa386838493d2f42d756fbb7597,groenendael,54
5296,8573ec2d5e4700ce8b74091d95b50603,norfolk_terrier,79
8359,d19c2c775d85c2f50e1519ce67d5a5d7,saluki,93
7354,b851f508d91b68fefb42bb8ab57535bd,malamute,71
7478,bbc95880ac02d4f5c83728c81ace158f,flat-coated_retriever,44
8728,daf40879d5b5ac9c66bc6cde2983ab43,tibetan_mastiff,108
862,150a95102a32d2f099b02a445442310b,keeshond,62
2094,34269c1c995862b1c45b09f8117a2d5a,labrador_retriever,67
947,172137d59604f06ceaa15e7c6434c592,dingo,37
10160,fe5e4ee18529af1af1861efd550561a3,ibizan_hound,55
1444,2411cc0aecc999e710569021b03f0800,old_english_sheepdog,82
1280,1fcf6fabe24334c14041f51b7ed02f3a,scotch_terrier,96
3383,53fc9ac8e5f21cd52297f44af13ba52d,english_foxhound,39
8927,e001b6f5092b2b90501111b23ab30d12,border_terrier,17
4580,726cb4a436dec4b66c87f1e78c4315e1,papillon,84
2602,40b5d79ca1494f8d7971c3d8c205a8b0,black-and-tan_coonhound,12
7481,bbd33c81755e1243855a1e11f44f4db6,bernese_mountain_dog,11
2302,3966ecc24f8fdb1c47e5ff7a8d73de97,irish_wolfhound,59
2004,31b6ee728915433aad07164838e20a55,yorkshire_terrier,119
6383,a0f900fe444c2c09f03d5170960e2825,pug,88
8916,dfc362b94e5653a508ceaf63d6b1ffa5,otterhound,83
1005,18b9ef12902b52d6801bbc14c0ebd113,curly-coated_retriever,34
8312,d015ddbcda957741a34c705200094e5e,border_collie,16
4398,6dd7730512384e02b227d759efe20ee4,french_bulldog,45
9569,f019e943f7b7267ecd2665eeea73a4ce,english_setter,40
7702,c0d10ee669b1ccc5bc60950efd19cd53,boston_bull,19
2132,35135a0c8a76f301f5b50b7b570ce974,malinois,72
4453,6f2d05652ec7fc9fa8eb23ed9e49fc4b,newfoundland,78
2057,334cc7dbd706020847af9b0a5b4310b8,bluetick,15
3094,4c5a1eb9bac301340ca697e8bfef1a68,miniature_pinscher,75
229,055429c6fb404af27ac52a08216e6cda,shih-tzu,100
7709,c0ec60ef57bce7f784d8a6f1615d169d,norwich_terrier,81
5403,88435e91be34908f134a5ef10ac80dd0,beagle,9
6273,9e5fd58282bfd7649fbabc090d578287,irish_water_spaniel,58
3887,606d240b00e70b88b9d7694a8082424f,basset,8
8634,d8caec177609c9c618028a270d3fa85c,pembroke,86
8562,d6fb643ed203d7d01db9a4744526f2ea,boston_bull,19
209,04d5d382a8a02d68859850dc282d3ac4,doberman,38
2992,49f52075406d36a58ce47f928819791a,sealyham_terrier,98
2709,42e241d3f8316ff788aa080f08aeb7e4,miniature_pinscher,75
3207,4f72c6e2e2dc954810365cb28d9896e6,briard,23
7436,ba6eda43b8cf8607e9f7af6dbfaf9538,clumber,31
8088,ca1cbf8bf7f799fcbbb0b63307238910,rottweiler,91
1728,2ad42314f0d2aee674610d54b060bd50,eskimo_dog,43
4359,6ca9149d85c705eab3f870619ee87e54,weimaraner,114
337,08149eb72785553570f74a6effea8d7e,american_staffordshire_terrier,4
5218,83aeba7f81bc933453556fbc4a63713b,borzoi,18
3070,4bab292d36e33a1479ff6b13d595966a,pembroke,86
7573,bdd0ac143814012a86b6c23ef16a3094,norwegian_elkhound,80
4532,7129840d23b58c55f1b83194a5a36326,saluki,93
1226,1e44a9c130807d1413e7d9ef052fb338,border_collie,16
8022,c8c1b76b12acf31fbaef3b420099391e,vizsla,112
4509,708142f49bc6544f2881c6387d91f9c9,lhasa,70
9823,f72df3c3daa677aa76027366ad55721f,rottweiler,91
9752,f591763666758b806f71459819ce8602,maltese_dog,73
8611,d8488f933f021216d7a39f6e8f1bc9c5,bernese_mountain_dog,11
2111,349c2556fbccdb0672d63ebd0c2beaed,brabancon_griffon,22
6060,991e84fa081bd97caec9f23672a3bf0a,pomeranian,87
3025,4ad1a52087fb7146fa0af65e95ce5c73,groenendael,54
4038,64823d438ff897c9a8888571e5b0bb2f,briard,23
1017,1929eb9a7cf1fe75c0731a27545d8893,samoyed,94
9119,e53b517c2d19cc71b91546deb4013864,boxer,21
7388,b8f1b0d8fdb130de46b61a34ef0278bd,afghan_hound,1
8382,d247fcdc9fe99f9d151e32fbd0df6d73,cardigan,27
1928,2f854899d933d9cbb9d262fff843dd8a,irish_setter,56
350,0861355ea326a82de3aab420d4276e5b,whippet,117
2201,37441b5de2663889de466c41a8f87a94,greater_swiss_mountain_dog,53
4376,6d3998aa9d4b5788e3fab3b1759735a8,norwegian_elkhound,80
1934,2fbc63eebd9fc879ca74f8544e3572a2,irish_water_spaniel,58
10116,fd3c4ef41e17c992e0c5aaa5101a39f3,irish_terrier,57
5046,7f999db69fa9af1b8bd9e15fa686ae2c,cocker_spaniel,32
5331,861dee51881dc7a69672f63d5370f4a7,weimaraner,114
564,0dde7ba887ee083616993d5892db139f,standard_schnauzer,106
1582,27391c4f1f9b1e96e15629a4cae370a5,borzoi,18
8379,d2463d0b1c60260ad616be9cc1367493,rottweiler,91
2175,366bd5a3738a9c21d504c8154c957e58,entlebucher,42
7836,c3dba0dcd9c74e05a71d351108568f3e,weimaraner,114
2540,3f4677ac28ed7d52a781dc9a3c378eaa,miniature_pinscher,75
4224,6930f2a5b07417d227aaf2b05917bbdc,norwegian_elkhound,80
2228,37d05a8ceaa09cc7bbafa72e9acb7e01,norwegian_elkhound,80
1115,1bd64e555efe17f93bb21cbcd47bca02,walker_hound,113
2823,4575bc63885e0c394fb05d31f6625636,toy_terrier,111
6424,a1fe7ef738fcd920e4d521d5fc4092d4,bluetick,15
5970,96bb7481a8b240dba59c8b8a21befa90,old_english_sheepdog,82
4884,7a98dcbc73145a80967e0d3471706cba,blenheim_spaniel,13
5583,8d081a85379005be35b81747dc8873fa,border_collie,16
7808,c3487bbf17be7def166026f875edbdc0,saluki,93
821,1435300899e9180c90de6e100643b402,chesapeake_bay_retriever,28
8430,d3c6e03d7b80ee6c253b1f3b0ac7c74c,siberian_husky,101
2272,38a0cbc1b798282e5ffe82a3954a249b,scotch_terrier,96
5803,9297419afb8c6dfea90bfaf2b2dfb81c,blenheim_spaniel,13
81,01f397f16fb2d7d76fdbce4e2207c1a3,collie,33
1323,20be3ce1dd7db9194c856726c2f154a3,boston_bull,19
6875,ac936b37580301b42c4f3f1b6baf4142,kelpie,63
1614,27f50802bca226538a25140326c9ae92,gordon_setter,50
831,146b732430bb63d5338fc6b7a8fc0135,basenji,7
7016,aff4ce7424acc69087a8aad14dfe30db,greater_swiss_mountain_dog,53
8762,db8cdf3de2c08f37e50c29b89a0bfa2d,kelpie,63
2420,3c3e2f645fa36df8bd4d2b4b5168cdf1,maltese_dog,73
6259,9e18f1df8e71e373a30a04036c4c8f9c,norwegian_elkhound,80
6492,a379cc5509118133fc0c40ad495e95cb,collie,33
3973,62aa099e49cf22346de445e1d1d1d091,otterhound,83
1649,28ee001b7e88aa95480baceff7c17094,french_bulldog,45
4721,7675ed37fee3bcf5a7b5ffb58cd96caf,afghan_hound,1
10129,fda872df827d4ad271ad139a891a665e,basset,8
3860,5fb4bbceac2770ffcd84418f82e333c6,bouvier_des_flandres,20
4890,7aafb1cd5aba33e4097e41ea4166ece2,scottish_deerhound,97
8781,dc17875272a541c7c8afa2a8451e801d,west_highland_white_terrier,116
7465,bb96cd63e11e044ab9051e578b6332a4,chow,30
7203,b48a7b5aca76a96057c135f5f968ded7,sussex_spaniel,107
2707,42ce977acb6a65196535182062d248d4,basset,8
4852,79bf450241ac44efcb4b41220275fbc9,flat-coated_retriever,44
4001,6366e33e378df764b143dbae6809b756,beagle,9
749,12a9f1c02202a020fe9e51fc46dc780f,toy_terrier,111
7032,b04dde81f2e6c0b0a37ecf99714d716e,toy_poodle,110
2373,3b1b257e380f47c09ffc4f4aa7011a2e,dandie_dinmont,35
2442,3cd858062b7932bd269ba1a8c1306bb3,schipperke,95
8672,d99cc713b1bfe4b3786e462884c303aa,gordon_setter,50
3717,5c9cb6499e5ba2559dbca47cac46536d,west_highland_white_terrier,116
2650,41ad1e6c01fa12d530a1122faaeb2917,groenendael,54
3464,5641d07cac9b01ffd2cd33f75009905c,walker_hound,113
8551,d6978271a12a1019bcb9fb57350b015e,kuvasz,66
4712,7645e3e336ea56a3d2acdd258190893a,toy_poodle,110
7416,b9ae33d10433281e7cf30ce09f61df37,blenheim_spaniel,13
7001,af7ffd88192a31d29936e4c000519d48,curly-coated_retriever,34
6706,a8477825497bebe7ee3fa6c816f6d499,miniature_poodle,76
5547,8c1304c22e356290cae941c3b29cddff,shih-tzu,100
4281,6ac9f2a24178056fe290fb14c4aa220d,otterhound,83
5573,8cd3fb35c72d692d4c717b6052465f55,kerry_blue_terrier,64
9381,eb5feb2ca80e43548e0cc0d0b4232bd8,boxer,21
4684,75703ca3c8e8b821fc02f3c3afd22674,pomeranian,87
1139,1c5575083fe9e346d66eac01d2cc5480,border_terrier,17
7974,c76fed6a1fde742765e9e78347dcf664,briard,23
2231,37de257f7c02f6c4d4bd6441d224c941,newfoundland,78
2164,360fe18d056f413020ff2fc88f241a51,beagle,9
5412,888dcbdc6f70220a8174befc34266a16,norwich_terrier,81
6700,a80e292d5a6eaaa6b3114a555bc9f221,borzoi,18
6081,99931be4da09f3b2aeb396027fa75b16,american_staffordshire_terrier,4
2685,42531d3868f3b2a07257fee6abf30af0,giant_schnauzer,48
1570,26d012ce945eff58576c47e6e84140b6,afghan_hound,1
172,040fef64640b89c53f161b6c5215b78b,affenpinscher,0
8907,df6731703d42db260e3b070fed033e8f,komondor,65
2087,3406ba0b6a71aecf53fe7122fa747b59,afghan_hound,1
3614,59da7af24fad968ce15d4fe68bb8882c,scotch_terrier,96
4770,77b43f8c92647abe6025d4972dd899cf,siberian_husky,101
7406,b967c474a6d472cc101e94ed9c43301b,doberman,38
8949,e0afc52cda56b96803e099a0b69fb173,tibetan_terrier,109
7366,b895b457d62b5ed6a98883d114e92cd8,entlebucher,42
2908,4816ca55205638e0f3562fc9f3a46202,schipperke,95
1832,2d3962be861a6e2798de218fdde36e5d,pembroke,86
9618,f1f03709a6fb351e6255cabc277c5fc4,dhole,36
3375,53d2ac9bad9a7afe75627d55aacf19be,siberian_husky,101
9363,eada9c7e7e1d9fde5df22b28e0ca9341,samoyed,94
4905,7b1d68beccf7a2974a786bd20621563f,german_shepherd,46
4609,73399a235fb910871fb3850dbc6e44af,beagle,9
6263,9e33dfdea9e96ca060f24c6c5cdd3e37,kelpie,63
9671,f37af9dee180ed1195985decf4ef7111,pekinese,85
834,146c8ed2e65ed9e04d8302bf1d96815a,entlebucher,42
2486,3df5d07bc814c7d1805ea4842ead9819,redbone,89
7131,b2ecb9fc9cfb36041e60d03f44fc181d,affenpinscher,0
4104,661aa568147bdba9ddf33310ff0783f4,staffordshire_bullterrier,104
7459,bb7004e9b1710030c71ea14df7c79598,norwegian_elkhound,80
4622,739b1b527f48a231b116ed0a663c9b11,groenendael,54
3819,5e7b3a1feb461dcd22e3342f58961c67,dandie_dinmont,35
4793,7842de14ba609ada5cf0c14854ef0b89,english_foxhound,39
5515,8b2f7389a0de18773edadeb6962e5c5c,kerry_blue_terrier,64
65,019ff93e03802e661577b5869e099dcb,rhodesian_ridgeback,90
6069,995b2eea7f725108196ad726553ceb41,pomeranian,87
8828,dd4449d7083cbce6c5dbc4d66091652d,giant_schnauzer,48
6580,a584737e67ddd6ec1e6bd7ff618581e1,chihuahua,29
354,08782eb5ac167ca5f8feaccb519e9b4e,cairn,26
4191,683c074d4fdcbf8a3856fcb3f11de76f,chihuahua,29
4238,697c02af147cc678663e9ab641e86a70,saluki,93
3037,4b07e02028274f84fdade12c4b82f617,newfoundland,78
6650,a717381e64525267a879ea44f0b76a00,malamute,71
7046,b0b2f68210c947e1365d9d8687bdec0e,boxer,21
4076,657c6ab87bd1e49b91d27a571ec12883,scottish_deerhound,97
7946,c6a38c57908b41c162bff2889280896d,lhasa,70
8299,cfc1665abbfdf9262f6d452769db5acc,sussex_spaniel,107
4975,7d4e586c4a4182a71197e82b638a3971,great_dane,51
3963,625ff10f472290f567bc57641c8409dc,old_english_sheepdog,82
472,0b465156a0844773fd47ce40d0dcc7db,kuvasz,66
6934,ae160437df0d4def173e66c76bb2ab56,greater_swiss_mountain_dog,53
7402,b9480efcc378fcc84c6e939dbfa59414,clumber,31
6221,9cde15dd34bbf752d6ac654295938a1e,afghan_hound,1
9076,e4245709e4060e08146b5fe1af72385d,flat-coated_retriever,44
4048,64d5871c4169a52fcaf945e2aa874bcf,maltese_dog,73
868,152aa0851b6a1349b99044f16eadc59d,groenendael,54
4100,6608429a87b9395181c7f500f2ead9ee,shetland_sheepdog,99
7614,beb5d7cd3bf499086ec61617dd8ae871,pomeranian,87
1506,254b4eb7218cc3e6f18286b020fb61cd,yorkshire_terrier,119
5400,8825e914555803f4c67b26593c9d5aff,shetland_sheepdog,99
3535,580d94005286648ce341bd63b3193ed5,toy_terrier,111
6282,9e90e30a460f9c139984766dd957e62a,groenendael,54
6003,976c7c90a2ee23ee68322c943d8b8ccf,old_english_sheepdog,82
9537,ef1129cb127bff04fd3940d94f2a259b,bedlington_terrier,10
5903,94f64671fa5c87ded83a0b1915f82d71,silky_terrier,102
5496,8aa65793a60f8feb59925d6ece493bf0,doberman,38
5204,83627ce84483da1e7de88b7b20c1dd7e,otterhound,83
1075,1aa93eed3e45396d5fb4397821160317,japanese_spaniel,61
6079,998a01cafea7ff6d709f967e65e50ede,bluetick,15
4165,67b24f8be4329467e8771489f723e2d3,african_hunting_dog,2
8811,dcf879aab841a13c41194ec90bc0fd7c,shih-tzu,100
4502,70685fef6eaf5cddd4de563cd6b5763c,samoyed,94
5945,962c60cd9ad2e083547caa891ca0d466,yorkshire_terrier,119
4977,7d5a490927526a7d468a6724d43b3b07,collie,33
4046,64b92a6c48582314c9bad5454201c402,australian_terrier,6
8206,cd17e777cdce3939575a66479ccdc790,french_bulldog,45
6176,9b7abb2d62395fe947683a33eee54d43,siberian_husky,101
7484,bbdd2335f51e0d7f30b0c68fe942e3cb,gordon_setter,50
73,01c230ec18eed427cf5b1db1a833024d,english_setter,40
4241,699c001fdaf5d501b94e003ac40afa21,sussex_spaniel,107
7233,b52bb521afa1dfe802a27a8939a8c7d0,great_pyrenees,52
8242,ce31f66a9991f1f2bb45b84b5a7bd6e7,cardigan,27
8806,dcda81d6b22e37e4c0fc36a383a61e73,toy_poodle,110
8568,d717947b987bf5d60e19ac963c548b74,rhodesian_ridgeback,90
1101,1b801c3bdbb2c85e30cbefb641878005,kelpie,63
4989,7dcbc220f0156e1dd31f0591e254410f,bull_mastiff,25
9750,f589e77c9b0facc8ece5f07e3c04fc46,german_short-haired_pointer,47
8000,c81778e436da96e7a89d9ef84b367525,pomeranian,87
9312,e9c694db39c5b8c904bf36c385fb171b,pomeranian,87
5729,906dce11c81ed107495bbbf1e96891b7,walker_hound,113
118,02d54f0dfb40038765e838459ae8c956,bernese_mountain_dog,11
2022,323e6e009ca300b37537df232fa8b734,flat-coated_retriever,44
10105,fd082fe869dc90cf5fc21bfacc270265,black-and-tan_coonhound,12
2770,44319f441d26386b33ab470eb18ed44a,maltese_dog,73
2034,329cc823101c76d6f7c066d05f02d5e2,old_english_sheepdog,82
10082,fc992fdbd5af203a39e7c1868fc69090,greater_swiss_mountain_dog,53
8857,de1be063c475547284487f18f738dea9,bluetick,15
3857,5fa23b71f28b1121a274522e3a3f09b6,bernese_mountain_dog,11
1219,1e1957207dd882f56c1b0b6e7fb3e147,cairn,26
6611,a63becb08aa9d4c47d5e4a948ae3ddf5,sealyham_terrier,98
8940,e073b458a33cbfe9b733764a1246f52e,saluki,93
3154,4df195375c22e969db40b46ab7e7e6df,irish_wolfhound,59
3095,4c6da6c09d585379ac648979180aec89,newfoundland,78
2510,3e8a21860934e8962d622df8dc65d86c,pekinese,85
9018,e26c1f3142aca0c02cac1d766e87db1d,irish_water_spaniel,58
7770,c2722ca437529f5cfa8f2147dfdc165d,australian_terrier,6
3813,5e6b5db5a4b4e716c0349840498b1126,blenheim_spaniel,13
6095,99e0616fbf8014e22cfd09ec55fd448a,rhodesian_ridgeback,90
7582,be1032723cc8abb85c6cf81e129e6161,keeshond,62
2935,4881c807c3eb2294f762088eb80aa5ca,shetland_sheepdog,99
177,0428e1ae313156ec06dc42096cf1372c,norwegian_elkhound,80
1643,28a28c36cb45db604d7d517f8f9600f1,dandie_dinmont,35
9499,ee024b9ec41146caca0fd51b4acad8c0,bouvier_des_flandres,20
7559,bd7ae2fb53c5d792b3a7bcf942fd935e,italian_greyhound,60
5121,81662662eb22135f0438459487722f98,basenji,7
1374,21ba1eb45659b77daba4ffd4c410c904,silky_terrier,102
1720,2aa89fb77f9b4e4bb84cfc16d8ee8926,miniature_schnauzer,77
4394,6daa0da30db6c20972b50b5fb4742c15,kerry_blue_terrier,64
5740,910571cb39d0ea06634d05a2b22e6334,chow,30
2264,387ad9acc7b29f2f25898dc06e8d2fa9,italian_greyhound,60
87,0214e2d616ec7eb7cb0d8c19a7f29e70,weimaraner,114
4759,778e6ae08fba644f16d4c870ed9d16b0,clumber,31
10137,fdcbedc65f600f81df181e9a46858cbb,chihuahua,29
8879,deaba13cbf116d0dda2868a55c697d0b,kelpie,63
403,09a1ea62ffa4b9389c03162bb0b0b572,saint_bernard,92
3370,53c2a1da882f6cf57b3843a8a12dd677,english_foxhound,39
3007,4a50b85cdf5b3c300ed828bec3a45b10,tibetan_mastiff,108
9243,e81ff379277f5023333efed3beda7f64,bedlington_terrier,10
6839,abbbd390647afb9e206005d01ab92316,samoyed,94
2456,3d41348a5b361e3de483a09161df9a46,briard,23
2984,49c436d99eb7b25eb4a2222122854242,irish_terrier,57
2214,377c941b6884717dfb825cfe1a11856a,border_collie,16
1027,196586cdb571b583d65533c64fee85f6,welsh_springer_spaniel,115
9918,f921b60576b1055884307f1f6d42997f,scottish_deerhound,97
1421,23463bc4fef6a1a71d45025e7dde4c58,brabancon_griffon,22
2436,3c979732ec5405de622c3d462ffab746,bouvier_des_flandres,20
7194,b44040bb52e1d8c2c32534abd2581cbf,basenji,7
6037,987a026f2789da6e4a88cba40f4347e3,german_shepherd,46
9289,e93aa36e6a6951470a703ffb9020e9c4,shetland_sheepdog,99
1278,1fc16112b9cc5a249b9b8331fa06335d,sussex_spaniel,107
7427,b9f6625029445139bd765939c4901cc6,otterhound,83
2760,43e3340fa80085111df39627ac4b3f77,great_pyrenees,52
5138,81d1a5fa19298526f1e1103d0ce2e544,irish_wolfhound,59
5302,859deae5a4eb97d0d32c94eb936228ed,scottish_deerhound,97
6902,ad467c591ef2892ba9a450613ece9097,cocker_spaniel,32
1978,30d54cbd3a88a8473ade8028cd1f2378,appenzeller,5
1061,1a5c5ce1891d990984cf1f7d1016122a,bedlington_terrier,10
1425,2352a3eb1ba8bcd1171a812413147f00,giant_schnauzer,48
4738,76d9f6a0b04ea4997e7c58abef533377,bernese_mountain_dog,11
7308,b72130fb5921d7a8711029fcd1f49e88,whippet,117
4787,782319adbba9e5002b9f727abb845543,groenendael,54
1502,252e1564226738254d6f1f8fc94391a2,flat-coated_retriever,44
8758,db7aa8aa2ec0ffecda4127bad65ceac4,great_pyrenees,52
6727,a8c5dfc993593fe2b14489d5fd38bde3,appenzeller,5
3527,57cd14ce8cd3aecdf3134a4ed4b5bae1,soft-coated_wheaten_terrier,103
4981,7d8583aec106f3b016f07453772da998,norfolk_terrier,79
9042,e343d8cb8acee3f75ad304a68ec68d6a,french_bulldog,45
678,1089c1e5058ffff12e1cca2e85205ed8,bedlington_terrier,10
6784,aa68b2a139183a747f9555814280e7ae,leonberg,69
3080,4bef82c482709d262be2cc5c683a5b20,kerry_blue_terrier,64
8287,cf8c9065ce9fe68a218371634529babc,chesapeake_bay_retriever,28
7905,c5b1bb2153ca0ac74e7049f5264518a0,shih-tzu,100
102,0267c5f1acbab52ae4a7927e0398612b,airedale,3
957,1758bbaf1dba23fd418911be2a2becc2,entlebucher,42
4623,739fe2d8225e930aaf4c73671250cacd,shih-tzu,100
8334,d0ea05a2828daf94ed74664b0081d026,black-and-tan_coonhound,12
5955,965f39ec77e59f042714aed7ea826bb9,kuvasz,66
7496,bbff9ef9066d365c1042805e1179f0d9,pomeranian,87
4313,6b8520585a1539a9192d073ff044cf53,lakeland_terrier,68
2688,4258f72c43fec0805948ae3a72a9f389,blenheim_spaniel,13
2870,46e9af7814e561a5171e1405f77e1131,clumber,31
6277,9e7ceb9ae79ad60616a6bdfbbc92c963,irish_water_spaniel,58
7541,bd2a4492ae1a0fd8b77dab961de0f71f,beagle,9
6159,9b29a9cfec9981e81d0aba83dc0be40a,malinois,72
3204,4f2d37638e34d2e896c74bbfe9bd049d,newfoundland,78
7199,b45eace2c8ee482473ab91f6ed2f3105,shih-tzu,100
418,0a135c5ee55edf4bd9631d4e15264788,komondor,65
8734,db19763a49f08e0e887b874be8c88e99,entlebucher,42
10024,fb72489572110ed6d3e563c45f3ecb3e,leonberg,69
5425,88dccc33cd5ea95900a170623800ee6d,blenheim_spaniel,13
1947,2feceb226784f92c130cb91acf8241b2,pembroke,86
8069,c9bbc4ce586c0d73e14bee1b1e674ba9,scottish_deerhound,97
2299,395fb3d2990275545cc6782d9c89b3ba,german_shepherd,46
4734,76aa48855d652aa3713bc1a1a2a1e296,standard_schnauzer,106
9052,e3728ac64318af2803ea1774459b2df0,ibizan_hound,55
208,04d50b0dce8b8ee9544d9602df85f722,bluetick,15
6306,9f4d736dd20e1d3e13b60119f4aafc2c,miniature_schnauzer,77
8900,df2b16112524fe0c873530ac2357368c,maltese_dog,73
8259,ceca987bff2a3776e5ebc1e2ca54a9da,brabancon_griffon,22
528,0cf285cc3f1625bd80288cd6b7ddb7e0,cocker_spaniel,32
1233,1e7146baafda5edbd4e9abdf08f728fa,basenji,7
779,135587061f51e7dabb820bbbd619977a,norwegian_elkhound,80
722,11c3b389906a9302def1e873c9f9b6c9,flat-coated_retriever,44
8037,c8eab8d5c97dfaf0bd993d6ad59895a6,borzoi,18
3231,502aea218351d108244049aa16cfafe6,curly-coated_retriever,34
1860,2dd8080c67be70915acbef99bb55b00f,soft-coated_wheaten_terrier,103
8620,d8785cb92c09d3810e4ea86b5386316e,japanese_spaniel,61
7733,c1954af7d1cbae4f23232c06a8b66351,appenzeller,5
3047,4b4b970f447e78e9e0094a482c24f90d,border_collie,16
9900,f8c92d371c9f07b52bb6292fe4bdcc3f,bernese_mountain_dog,11
1992,3139e84651b1d63dd6db10cf5a561faa,dingo,37
4067,652230a69f3da993b74d0ce49b905550,scottish_deerhound,97
8563,d6fbd70900969f939deaa4f101408858,basset,8
8946,e0a59c9a8625f5ab3015c4ee460e5f1f,shih-tzu,100
7551,bd6320171c62d5a9b1ff60c4e2575fd3,welsh_springer_spaniel,115
8368,d20381f965804795464f2e1d77dabcd1,brittany_spaniel,24
3024,4acfbe200ca3a0f7530ec6387b73210b,basset,8
2471,3d9cbe5fc684107edc79f0efbc159846,australian_terrier,6
5273,84c6bdd4bb818edd4c088f27312d028f,groenendael,54
9156,e5fb57e9d1239cd72c7855be2947b0c9,vizsla,112
4847,79a7fb5f7c40be0c75331a0a8558191d,entlebucher,42
9949,f9dd329f6a9df4dbad0d100aa2df0fd8,great_dane,51
1396,2271373cc892e5a5b04f9c08adf250bb,blenheim_spaniel,13
1489,24e2e6d195b532bf0d2fa249f55afa18,basset,8
4889,7aaa4b3e8f68ccbcd6e98ff3c57be7d7,briard,23
3526,57c957cab29a52ac2801d23027fbf414,norwich_terrier,81
1042,19f97faa7cf9e8efe2d92c0162f7043a,west_highland_white_terrier,116
3870,6002755e7429e70f4394d7dee443659b,sussex_spaniel,107
9112,e507c47a34012fb435804f89797b6abb,kelpie,63
7583,be188d4334b4954ea69e16290c396fa1,leonberg,69
257,060112a1a77217039de21f7d0963929d,dhole,36
7613,beb47fe72b012b653b5618e546838fa2,soft-coated_wheaten_terrier,103
8807,dcec7c0803824f23b3faa75257d0daa4,weimaraner,114
8166,cc315850f2853fd4e63220e774672ed9,african_hunting_dog,2
2835,45ca89a83dca243931c34525376c73f9,kerry_blue_terrier,64
7107,b25f133c4dffc6d1eba2ae381ecb6d18,ibizan_hound,55
2089,340c5a6ff260c7896682730385a8d337,standard_poodle,105
8048,c928acdd369336b14d87c2846770cac1,keeshond,62
503,0c1d98a09381f4dfffc510fab188f189,irish_setter,56
6412,a1a5779dd322d8c2ba98670331686837,toy_terrier,111
